,연도,월,시도,고용률,사용량,위도,경도
1357,2015,2,강원도,52.2,1498837,37.820812,128.156579
1358,2015,3,강원도,55.4,1438930,37.820812,128.156579
1359,2015,4,강원도,58.7,1376925,37.820812,128.156579
1360,2015,5,강원도,59.7,1265816,37.820812,128.156579
1361,2015,6,강원도,60.2,1219754,37.820812,128.156579
1362,2015,7,강원도,60.9,1209553,37.820812,128.156579
1363,2015,8,강원도,60.7,1286166,37.820812,128.156579
1364,2015,9,강원도,60.5,1245384,37.820812,128.156579
1365,2015,10,강원도,60.0,1243791,37.820812,128.156579
1366,2015,11,강원도,59.1,1315133,37.820812,128.156579
1367,2015,12,강원도,55.2,1489302,37.820812,128.156579
1368,2016,1,강원도,52.5,1571855,37.820812,128.156579
1369,2016,2,강원도,52.3,1550976,37.820812,128.156579
1370,2016,3,강원도,56.3,1467505,37.820812,128.156579
1371,2016,4,강원도,59.1,1451457,37.820812,128.156579
1372,2016,5,강원도,60.3,1263447,37.820812,128.156579
1373,2016,6,강원도,60.6,1213047,37.820812,128.156579
1374,2016,7,강원도,60.1,1239943,37.820812,128.156579
1375,2016,8,강원도,60.1,1331494,37.820812,128.156579
1376,2016,9,강원도,60.0,1270819,37.820812,128.156579
1377,2016,10,강원도,60.4,1236128,37.820812,128.156579
1378,2016,11,강원도,60.3,1377388,37.820812,128.156579
1379,2016,12,강원도,56.4,1524710,37.820812,128.156579
1380,2017,1,강원도,54.0,1579863,37.820812,128.156579
1381,2017,2,강원도,55.1,1570620,37.820812,128.156579
1382,2017,3,강원도,59.0,1460105,37.820812,128.156579
1383,2017,4,강원도,62.3,1390748,37.820812,128.156579
1384,2017,5,강원도,63.6,1260135,37.820812,128.156579
1385,2017,6,강원도,63.8,1228374,37.820812,128.156579
1386,2017,7,강원도,64.3,1266281,37.820812,128.156579
1387,2017,8,강원도,64.0,1309951,37.820812,128.156579
1388,2017,9,강원도,63.0,1242820,37.820812,128.156579
1389,2017,10,강원도,63.2,1228640,37.820812,128.156579
1390,2017,11,강원도,62.4,1413444,37.820812,128.156579
1391,2017,12,강원도,57.3,1601791,37.820812,128.156579
1392,2018,1,강원도,54.0,1668339,37.820812,128.156579
1393,2018,2,강원도,54.3,1674745,37.820812,128.156579
1394,2018,3,강원도,60.0,1485135,37.820812,128.156579
1395,2018,4,강원도,61.9,1370294,37.820812,128.156579
1396,2018,5,강원도,62.8,1262858,37.820812,128.156579
1397,2018,6,강원도,63.0,1250381,37.820812,128.156579
1398,2018,7,강원도,62.7,1285711,37.820812,128.156579
1399,2018,8,강원도,63.1,1421772,37.820812,128.156579
1400,2018,9,강원도,63.3,1265459,37.820812,128.156579
1401,2018,10,강원도,63.0,1242919,37.820812,128.156579
1402,2018,11,강원도,62.9,1400538,37.820812,128.156579
1403,2018,12,강원도,57.2,1517476,37.820812,128.156579
1404,2019,1,강원도,55.4,1660463,37.820812,128.156579
1405,2019,2,강원도,56.1,1512411,37.820812,128.156579
1406,2019,3,강원도,61.4,1401415,37.820812,128.156579
1407,2019,4,강원도,63.8,1376039,37.820812,128.156579
1408,2019,5,강원도,64.5,1267172,37.820812,128.156579
1409,2019,6,강원도,63.8,1211985,37.820812,128.156579
1410,2019,7,강원도,65.0,1230225,37.820812,128.156579
1411,2019,8,강원도,65.3,1359412,37.820812,128.156579
1412,2019,9,강원도,65.0,1261886,37.820812,128.156579
1413,2019,10,강원도,64.5,1233916,37.820812,128.156579
1414,2019,11,강원도,64.0,1345986,37.820812,128.156579
1415,2019,12,강원도,58.2,1507366,37.820812,128.156579
1416,2020,1,강원도,56.3,1547410,37.820812,128.156579
1417,2020,2,강원도,58.1,1501655,37.820812,128.156579
1418,2020,3,강원도,61.1,1400869,37.820812,128.156579
1419,2020,4,강원도,61.3,1346006,37.820812,128.156579
1420,2020,5,강원도,62.6,1225449,37.820812,128.156579
1421,2020,6,강원도,62.8,1209426,37.820812,128.156579
1422,2020,7,강원도,62.3,1218509,37.820812,128.156579
1423,2020,8,강원도,62.7,1263509,37.820812,128.156579
1424,2020,9,강원도,62.1,1313721,37.820812,128.156579
1425,2020,10,강원도,62.4,1236878,37.820812,128.156579
1426,2020,11,강원도,62.1,1360652,37.820812,128.156579
1427,2020,12,강원도,55.5,1495982,37.820812,128.156579
1428,2021,1,강원도,52.8,1629812,37.820812,128.156579
1429,2021,2,강원도,56.1,1539605,37.820812,128.156579
1430,2021,3,강원도,61.1,1395074,37.820812,128.156579
1431,2021,4,강원도,62.2,1334516,37.820812,128.156579
1432,2021,5,강원도,63.5,1291702,37.820812,128.156579
1433,2021,6,강원도,64.0,1274174,37.820812,128.156579
1434,2021,7,강원도,64.1,1320822,37.820812,128.156579
1435,2021,8,강원도,63.8,1449135,37.820812,128.156579
1436,2021,9,강원도,63.5,1312553,37.820812,128.156579
1437,2021,10,강원도,63.7,1280881,37.820812,128.156579
1438,2021,11,강원도,63.8,1406178,37.820812,128.156579
1439,2021,12,강원도,58.7,1573555,37.820812,128.156579
1440,2010,1,충청북도,53.9,1755905,36.999466,127.700783
1441,2010,2,충청북도,55.3,1675101,36.999466,127.700783
1442,2010,3,충청북도,58.8,1658672,36.999466,127.700783
1443,2010,4,충청북도,61.1,1682392,36.999466,127.700783
1444,2010,5,충청북도,61.3,1559121,36.999466,127.700783
1445,2010,6,충청북도,61.9,1516139,36.999466,127.700783
1446,2010,7,충청북도,61.6,1551504,36.999466,127.700783
1447,2010,8,충청북도,61.2,1591255,36.999466,127.700783
1448,2010,9,충청북도,60.8,1524966,36.999466,127.700783
1449,2010,10,충청북도,60.7,1503473,36.999466,127.700783
1450,2010,11,충청북도,59.8,1641772,36.999466,127.700783
1451,2010,12,충청북도,57.2,1784532,36.999466,127.700783
1452,2011,1,충청북도,54.7,1905758,36.999466,127.700783
1453,2011,2,충청북도,55.9,1767686,36.999466,127.700783
1454,2011,3,충청북도,58.8,1795514,36.999466,127.700783
1455,2011,4,충청북도,61.4,1755631,36.999466,127.700783
1456,2011,5,충청북도,62.6,1626675,36.999466,127.700783
1457,2011,6,충청북도,62.3,1609118,36.999466,127.700783
1458,2011,7,충청북도,61.5,1633233,36.999466,127.700783
1459,2011,8,충청북도,61.0,1660964,36.999466,127.700783
1460,2011,9,충청북도,60.2,1593140,36.999466,127.700783
1461,2011,10,충청북도,60.8,1618890,36.999466,127.700783
1462,2011,11,충청북도,59.8,1680872,36.999466,127.700783
1463,2011,12,충청북도,55.3,1805872,36.999466,127.700783
1464,2012,1,충청북도,53.7,1903933,36.999466,127.700783
1465,2012,2,충청북도,54.6,1900372,36.999466,127.700783
1466,2012,3,충청북도,57.8,1879751,36.999466,127.700783
1467,2012,4,충청북도,60.1,1804075,36.999466,127.700783
1468,2012,5,충청북도,61.9,1689926,36.999466,127.700783
1469,2012,6,충청북도,61.5,1693624,36.999466,127.700783
1470,2012,7,충청북도,61.4,1731121,36.999466,127.700783
1471,2012,8,충청북도,59.6,1782368,36.999466,127.700783
1472,2012,9,충청북도,60.3,1701672,36.999466,127.700783
1473,2012,10,충청북도,60.4,1590133,36.999466,127.700783
1474,2012,11,충청북도,59.2,1757894,36.999466,127.700783
1475,2012,12,충청북도,55.7,1927043,36.999466,127.700783
1476,2013,1,충청북도,53.5,2030193,36.999466,127.700783
1477,2013,2,충청북도,55.1,1878491,36.999466,127.700783
1478,2013,3,충청북도,58.1,1831061,36.999466,127.700783
1479,2013,4,충청북도,60.8,1848760,36.999466,127.700783
1480,2013,5,충청북도,61.8,1689801,36.999466,127.700783
1481,2013,6,충청북도,62.7,1688244,36.999466,127.700783
1482,2013,7,충청북도,62.3,1770742,36.999466,127.700783
1483,2013,8,충청북도,61.2,1809584,36.999466,127.700783
1484,2013,9,충청북도,61.5,1702850,36.999466,127.700783
1485,2013,10,충청북도,62.4,1778198,36.999466,127.700783
1486,2013,11,충청북도,62.1,1680157,36.999466,127.700783
1487,2013,12,충청북도,57.9,1956964,36.999466,127.700783
1488,2014,1,충청북도,56.6,2000165,36.999466,127.700783
1489,2014,2,충청북도,58.5,1900973,36.999466,127.700783
1490,2014,3,충청북도,59.8,1921157,36.999466,127.700783
1491,2014,4,충청북도,62.7,1842677,36.999466,127.700783
1492,2014,5,충청북도,63.9,1751911,36.999466,127.700783
1493,2014,6,충청북도,64.2,1745149,36.999466,127.700783
1494,2014,7,충청북도,64.4,1848656,36.999466,127.700783
1495,2014,8,충청북도,63.7,1815753,36.999466,127.700783
1496,2014,9,충청북도,64.0,1720379,36.999466,127.700783
1497,2014,10,충청북도,63.9,1762169,36.999466,127.700783
1498,2014,11,충청북도,63.4,1848269,36.999466,127.700783
1499,2014,12,충청북도,58.7,2022002,36.999466,127.700783
1500,2015,1,충청북도,57.0,2116715,36.999466,127.700783
1501,2015,2,충청북도,58.8,1952327,36.999466,127.700783
1502,2015,3,충청북도,60.5,1965128,36.999466,127.700783
1503,2015,4,충청북도,62.8,1924405,36.999466,127.700783
1504,2015,5,충청북도,63.4,1799404,36.999466,127.700783
1505,2015,6,충청북도,63.8,1824828,36.999466,127.700783
1506,2015,7,충청북도,63.8,1886596,36.999466,127.700783
1507,2015,8,충청북도,63.7,1905285,36.999466,127.700783
1508,2015,9,충청북도,64.3,1833996,36.999466,127.700783
1509,2015,10,충청북도,64.6,1803187,36.999466,127.700783
1510,2015,11,충청북도,64.2,1903811,36.999466,127.700783
1511,2015,12,충청북도,61.6,2033351,36.999466,127.700783
1512,2016,1,충청북도,58.2,2124764,36.999466,127.700783
1513,2016,2,충청북도,58.8,2105112,36.999466,127.700783
1514,2016,3,충청북도,61.6,1979334,36.999466,127.700783
1515,2016,4,충청북도,62.1,2033076,36.999466,127.700783
1516,2016,5,충청북도,63.1,1867194,36.999466,127.700783
1517,2016,6,충청북도,63.2,1902687,36.999466,127.700783
1518,2016,7,충청북도,63.3,1973528,36.999466,127.700783
1519,2016,8,충청북도,63.1,2055605,36.999466,127.700783
1520,2016,9,충청북도,62.9,1928928,36.999466,127.700783
1521,2016,10,충청북도,63.1,1866583,36.999466,127.700783
1522,2016,11,충청북도,63.2,2008353,36.999466,127.700783
1523,2016,12,충청북도,61.1,2163701,36.999466,127.700783
1524,2017,1,충청북도,58.3,2209997,36.999466,127.700783
1525,2017,2,충청북도,58.2,2166244,36.999466,127.700783
1526,2017,3,충청북도,61.2,2138945,36.999466,127.700783
1527,2017,4,충청북도,63.2,2027116,36.999466,127.700783
1528,2017,5,충청북도,64.2,1923713,36.999466,127.700783
1529,2017,6,충청북도,64.0,1937770,36.999466,127.700783
1530,2017,7,충청북도,63.6,2078381,36.999466,127.700783
1531,2017,8,충청북도,63.7,2096900,36.999466,127.700783
1532,2017,9,충청북도,65.3,2025762,36.999466,127.700783
1533,2017,10,충청북도,64.6,1862331,36.999466,127.700783
1534,2017,11,충청북도,63.6,2086963,36.999466,127.700783
1535,2017,12,충청북도,61.0,2289258,36.999466,127.700783
1536,2018,1,충청북도,59.5,2365631,36.999466,127.700783
1537,2018,2,충청북도,59.3,2282183,36.999466,127.700783
1538,2018,3,충청북도,62.1,2182346,36.999466,127.700783
1539,2018,4,충청북도,64.3,2090819,36.999466,127.700783
1540,2018,5,충청북도,64.4,2042345,36.999466,127.700783
1541,2018,6,충청북도,65.8,2058719,36.999466,127.700783
1542,2018,7,충청북도,65.1,2179169,36.999466,127.700783
1543,2018,8,충청북도,64.6,2351465,36.999466,127.700783
1544,2018,9,충청북도,64.2,2114050,36.999466,127.700783
1545,2018,10,충청북도,64.2,2046337,36.999466,127.700783
1546,2018,11,충청북도,64.5,2193060,36.999466,127.700783
1547,2018,12,충청북도,61.4,2333640,36.999466,127.700783
1548,2019,1,충청북도,60.1,2464536,36.999466,127.700783
1549,2019,2,충청북도,60.7,2238691,36.999466,127.700783
1550,2019,3,충청북도,62.3,2246393,36.999466,127.700783
1551,2019,4,충청북도,63.2,2224874,36.999466,127.700783
1552,2019,5,충청북도,64.3,2125680,36.999466,127.700783
1553,2019,6,충청북도,63.6,2097133,36.999466,127.700783
1554,2019,7,충청북도,63.7,2215303,36.999466,127.700783
1555,2019,8,충청북도,63.9,2320540,36.999466,127.700783
1556,2019,9,충청북도,63.8,2162975,36.999466,127.700783
1557,2019,10,충청북도,64.1,2110201,36.999466,127.700783
1558,2019,11,충청북도,63.3,2170273,36.999466,127.700783
1559,2019,12,충청북도,61.5,2355705,36.999466,127.700783
1560,2020,1,충청북도,61.0,2401135,36.999466,127.700783
1561,2020,2,충청북도,61.7,2304328,36.999466,127.700783
1562,2020,3,충청북도,62.8,2291113,36.999466,127.700783
1563,2020,4,충청북도,63.1,2155659,36.999466,127.700783
1564,2020,5,충청북도,64.5,2075063,36.999466,127.700783
1565,2020,6,충청북도,64.7,2113611,36.999466,127.700783
1566,2020,7,충청북도,64.5,2213059,36.999466,127.700783
1567,2020,8,충청북도,63.7,2256294,36.999466,127.700783
1568,2020,9,충청북도,63.7,2307863,36.999466,127.700783
1569,2020,10,충청북도,63.1,2090628,36.999466,127.700783
1570,2020,11,충청북도,63.8,2259110,36.999466,127.700783
1571,2020,12,충청북도,61.6,2434030,36.999466,127.700783
1572,2021,1,충청북도,58.8,2596409,36.999466,127.700783
1573,2021,2,충청북도,60.9,2373601,36.999466,127.700783
1574,2021,3,충청북도,62.6,2344911,36.999466,127.700783
1575,2021,4,충청북도,63.4,2274004,36.999466,127.700783
1576,2021,5,충청북도,64.4,2232679,36.999466,127.700783
1577,2021,6,충청북도,64.4,2283540,36.999466,127.700783
1578,2021,7,충청북도,63.9,2404437,36.999466,127.700783
1579,2021,8,충청북도,64.5,2507863,36.999466,127.700783
1580,2021,9,충청북도,64.2,2310912,36.999466,127.700783
1581,2021,10,충청북도,64.9,2232923,36.999466,127.700783
1582,2021,11,충청북도,64.6,2333918,36.999466,127.700783
1583,2021,12,충청북도,63.5,2506864,36.999466,127.700783
1584,2010,1,충청남도,55.4,3408166,36.717428,126.801751
1585,2010,2,충청남도,55.7,3188393,36.717428,126.801751
1586,2010,3,충청남도,57.9,3236855,36.717428,126.801751
1587,2010,4,충청남도,61.3,3198820,36.717428,126.801751
1588,2010,5,충청남도,62.2,3068283,36.717428,126.801751
1589,2010,6,충청남도,62.7,3038587,36.717428,126.801751
1590,2010,7,충청남도,62.2,3170594,36.717428,126.801751
1591,2010,8,충청남도,62.1,3206697,36.717428,126.801751
1592,2010,9,충청남도,62.0,3139467,36.717428,126.801751
1593,2010,10,충청남도,61.9,3167916,36.717428,126.801751
1594,2010,11,충청남도,61.3,3362576,36.717428,126.801751
1595,2010,12,충청남도,58.0,3622961,36.717428,126.801751
1596,2011,1,충청남도,55.4,3898086,36.717428,126.801751
1597,2011,2,충청남도,56.8,3586953,36.717428,126.801751
1598,2011,3,충청남도,60.2,3649257,36.717428,126.801751
1599,2011,4,충청남도,62.2,3521544,36.717428,126.801751
1600,2011,5,충청남도,63.8,3457266,36.717428,126.801751
1601,2011,6,충청남도,64.4,3437236,36.717428,126.801751
1602,2011,7,충청남도,62.5,3500491,36.717428,126.801751
1603,2011,8,충청남도,61.8,3537705,36.717428,126.801751
1604,2011,9,충청남도,61.5,3429691,36.717428,126.801751
1605,2011,10,충청남도,62.7,3376382,36.717428,126.801751
1606,2011,11,충청남도,61.8,3534510,36.717428,126.801751
1607,2011,12,충청남도,58.2,3720993,36.717428,126.801751
1608,2012,1,충청남도,55.8,3954327,36.717428,126.801751
1609,2012,2,충청남도,56.1,3877003,36.717428,126.801751
1610,2012,3,충청남도,60.3,3944672,36.717428,126.801751
1611,2012,4,충청남도,63.2,3759126,36.717428,126.801751
1612,2012,5,충청남도,64.2,3633802,36.717428,126.801751
1613,2012,6,충청남도,63.7,3566114,36.717428,126.801751
1614,2012,7,충청남도,63.9,3654677,36.717428,126.801751
1615,2012,8,충청남도,62.7,3706104,36.717428,126.801751
1616,2012,9,충청남도,63.1,3577592,36.717428,126.801751
1617,2012,10,충청남도,63.5,3332487,36.717428,126.801751
1618,2012,11,충청남도,62.5,3611584,36.717428,126.801751
1619,2012,12,충청남도,58.7,3874931,36.717428,126.801751
1620,2013,1,충청남도,56.7,4111575,36.717428,126.801751
1621,2013,2,충청남도,56.5,3622246,36.717428,126.801751
1622,2013,3,충청남도,61.6,3808302,36.717428,126.801751
1623,2013,4,충청남도,64.2,3708208,36.717428,126.801751
1624,2013,5,충청남도,65.1,3659904,36.717428,126.801751
1625,2013,6,충청남도,65.1,3581215,36.717428,126.801751
1626,2013,7,충청남도,65.3,3708962,36.717428,126.801751
1627,2013,8,충청남도,64.4,3766974,36.717428,126.801751
1628,2013,9,충청남도,64.6,3671812,36.717428,126.801751
1629,2013,10,충청남도,64.1,3776212,36.717428,126.801751
1630,2013,11,충청남도,63.9,3940691,36.717428,126.801751
1631,2013,12,충청남도,60.2,4110710,36.717428,126.801751
1632,2014,1,충청남도,58.4,4240903,36.717428,126.801751
1633,2014,2,충청남도,58.5,3924659,36.717428,126.801751
1634,2014,3,충청남도,61.9,4085945,36.717428,126.801751
1635,2014,4,충청남도,63.5,3889221,36.717428,126.801751
1636,2014,5,충청남도,63.6,3820255,36.717428,126.801751
1637,2014,6,충청남도,64.3,3809582,36.717428,126.801751
1638,2014,7,충청남도,64.6,3920746,36.717428,126.801751
1639,2014,8,충청남도,63.3,3891818,36.717428,126.801751
1640,2014,9,충청남도,64.2,3745396,36.717428,126.801751
1641,2014,10,충청남도,63.8,3818065,36.717428,126.801751
1642,2014,11,충청남도,63.5,3982861,36.717428,126.801751
1643,2014,12,충청남도,58.8,4165510,36.717428,126.801751
1644,2015,1,충청남도,58.1,4327257,36.717428,126.801751
1645,2015,2,충청남도,59.2,3927672,36.717428,126.801751
1646,2015,3,충청남도,61.2,4025780,36.717428,126.801751
1647,2015,4,충청남도,63.1,3879019,36.717428,126.801751
1648,2015,5,충청남도,64.2,3725601,36.717428,126.801751
1649,2015,6,충청남도,64.3,3813925,36.717428,126.801751
1650,2015,7,충청남도,63.9,3956742,36.717428,126.801751
1651,2015,8,충청남도,62.9,3976573,36.717428,126.801751
1652,2015,9,충청남도,63.7,3805968,36.717428,126.801751
1653,2015,10,충청남도,63.8,3779524,36.717428,126.801751
1654,2015,11,충청남도,62.6,3964026,36.717428,126.801751
1655,2015,12,충청남도,60.0,4103973,36.717428,126.801751
1656,2016,1,충청남도,57.7,4278712,36.717428,126.801751
1657,2016,2,충청남도,57.6,4101465,36.717428,126.801751
1658,2016,3,충청남도,59.7,4090460,36.717428,126.801751
1659,2016,4,충청남도,61.9,3938652,36.717428,126.801751
1660,2016,5,충청남도,63.0,3822073,36.717428,126.801751
1661,2016,6,충청남도,63.1,3789423,36.717428,126.801751
1662,2016,7,충청남도,63.3,4019425,36.717428,126.801751
1663,2016,8,충청남도,63.1,4182948,36.717428,126.801751
1664,2016,9,충청남도,63.8,3924897,36.717428,126.801751
1665,2016,10,충청남도,63.5,3903213,36.717428,126.801751
1666,2016,11,충청남도,63.3,4107340,36.717428,126.801751
1667,2016,12,충청남도,60.4,4295324,36.717428,126.801751
1668,2017,1,충청남도,57.8,4362665,36.717428,126.801751
1669,2017,2,충청남도,57.2,4225252,36.717428,126.801751
1670,2017,3,충청남도,60.2,4277074,36.717428,126.801751
1671,2017,4,충청남도,63.0,4069578,36.717428,126.801751
1672,2017,5,충청남도,63.6,3974477,36.717428,126.801751
1673,2017,6,충청남도,64.2,4000824,36.717428,126.801751
1674,2017,7,충청남도,63.8,4240321,36.717428,126.801751
1675,2017,8,충청남도,63.7,4316874,36.717428,126.801751
1676,2017,9,충청남도,64.4,4109028,36.717428,126.801751
1677,2017,10,충청남도,64.1,3903713,36.717428,126.801751
1678,2017,11,충청남도,63.9,4263162,36.717428,126.801751
1679,2017,12,충청남도,61.5,4437239,36.717428,126.801751
1680,2018,1,충청남도,59.5,4628992,36.717428,126.801751
1681,2018,2,충청남도,58.9,4387240,36.717428,126.801751
1682,2018,3,충청남도,61.2,4370209,36.717428,126.801751
1683,2018,4,충청남도,63.9,4158538,36.717428,126.801751
1684,2018,5,충청남도,64.9,4128141,36.717428,126.801751
1685,2018,6,충청남도,64.6,4102184,36.717428,126.801751
1686,2018,7,충청남도,65.8,4342391,36.717428,126.801751
1687,2018,8,충청남도,65.5,4626019,36.717428,126.801751
1688,2018,9,충청남도,65.9,4195755,36.717428,126.801751
1689,2018,10,충청남도,65.4,4142499,36.717428,126.801751
1690,2018,11,충청남도,65.5,4358066,36.717428,126.801751
1691,2018,12,충청남도,61.4,4572670,36.717428,126.801751
1692,2019,1,충청남도,60.8,4792097,36.717428,126.801751
1693,2019,2,충청남도,61.0,4297030,36.717428,126.801751
1694,2019,3,충청남도,63.7,4414219,36.717428,126.801751
1695,2019,4,충청남도,64.5,4272633,36.717428,126.801751
1696,2019,5,충청남도,65.1,4294717,36.717428,126.801751
1697,2019,6,충청남도,64.7,4253487,36.717428,126.801751
1698,2019,7,충청남도,64.5,4475404,36.717428,126.801751
1699,2019,8,충청남도,64.0,4611353,36.717428,126.801751
1700,2019,9,충청남도,64.2,4253081,36.717428,126.801751
1701,2019,10,충청남도,65.2,4141846,36.717428,126.801751
1702,2019,11,충청남도,64.2,4338290,36.717428,126.801751
1703,2019,12,충청남도,61.9,4500697,36.717428,126.801751
1704,2020,1,충청남도,59.1,4571805,36.717428,126.801751
1705,2020,2,충청남도,59.4,4377240,36.717428,126.801751
1706,2020,3,충청남도,60.9,4415486,36.717428,126.801751
1707,2020,4,충청남도,62.3,4072519,36.717428,126.801751
1708,2020,5,충청남도,63.2,3920034,36.717428,126.801751
1709,2020,6,충청남도,64.0,4049676,36.717428,126.801751
1710,2020,7,충청남도,64.2,4245607,36.717428,126.801751
1711,2020,8,충청남도,64.0,4411688,36.717428,126.801751
1712,2020,9,충청남도,63.9,4363187,36.717428,126.801751
1713,2020,10,충청남도,64.7,3720147,36.717428,126.801751
1714,2020,11,충청남도,63.2,4008747,36.717428,126.801751
1715,2020,12,충청남도,60.0,4266597,36.717428,126.801751
1716,2021,1,충청남도,56.7,4434196,36.717428,126.801751
1717,2021,2,충청남도,58.7,4039445,36.717428,126.801751
1718,2021,3,충청남도,61.6,4077387,36.717428,126.801751
1719,2021,4,충청남도,63.6,3876573,36.717428,126.801751
1720,2021,5,충청남도,64.7,3877528,36.717428,126.801751
1721,2021,6,충청남도,64.7,3770865,36.717428,126.801751
1722,2021,7,충청남도,65.0,4137216,36.717428,126.801751
1723,2021,8,충청남도,64.9,4257399,36.717428,126.801751
1724,2021,9,충청남도,65.2,3978322,36.717428,126.801751
1725,2021,10,충청남도,65.4,3855222,36.717428,126.801751
1726,2021,11,충청남도,64.3,4108694,36.717428,126.801751
1727,2021,12,충청남도,61.6,4388778,36.717428,126.801751
1728,2010,1,전라북도,53.4,1707366,35.717518,127.156528
1729,2010,2,전라북도,53.9,1592103,35.717518,127.156528
1730,2010,3,전라북도,56.0,1572336,35.717518,127.156528
1731,2010,4,전라북도,57.8,1609044,35.717518,127.156528
1732,2010,5,전라북도,59.5,1523156,35.717518,127.156528
1733,2010,6,전라북도,59.6,1488035,35.717518,127.156528
1734,2010,7,전라북도,58.6,1493114,35.717518,127.156528
1735,2010,8,전라북도,57.6,1551166,35.717518,127.156528
1736,2010,9,전라북도,57.6,1553451,35.717518,127.156528
1737,2010,10,전라북도,58.2,1493322,35.717518,127.156528
1738,2010,11,전라북도,57.0,1608650,35.717518,127.156528
1739,2010,12,전라북도,54.4,1757331,35.717518,127.156528
1740,2011,1,전라북도,52.5,1936356,35.717518,127.156528
1741,2011,2,전라북도,53.0,1841244,35.717518,127.156528
1742,2011,3,전라북도,56.0,1823953,35.717518,127.156528
1743,2011,4,전라북도,58.5,1764514,35.717518,127.156528
1744,2011,5,전라북도,59.5,1691075,35.717518,127.156528
1745,2011,6,전라북도,59.6,1659628,35.717518,127.156528
1746,2011,7,전라북도,58.7,1706313,35.717518,127.156528
1747,2011,8,전라북도,59.0,1712173,35.717518,127.156528
1748,2011,9,전라북도,59.1,1696404,35.717518,127.156528
1749,2011,10,전라북도,59.6,1688228,35.717518,127.156528
1750,2011,11,전라북도,59.1,1773244,35.717518,127.156528
1751,2011,12,전라북도,55.9,1875230,35.717518,127.156528
1752,2012,1,전라북도,52.9,1995371,35.717518,127.156528
1753,2012,2,전라북도,53.2,1959294,35.717518,127.156528
1754,2012,3,전라북도,55.9,1932255,35.717518,127.156528
1755,2012,4,전라북도,57.9,1862254,35.717518,127.156528
1756,2012,5,전라북도,59.6,1733219,35.717518,127.156528
1757,2012,6,전라북도,59.5,1709387,35.717518,127.156528
1758,2012,7,전라북도,59.0,1749714,35.717518,127.156528
1759,2012,8,전라북도,59.1,1757560,35.717518,127.156528
1760,2012,9,전라북도,59.8,1724665,35.717518,127.156528
1761,2012,10,전라북도,59.4,1575263,35.717518,127.156528
1762,2012,11,전라북도,58.5,1649186,35.717518,127.156528
1763,2012,12,전라북도,55.8,1814153,35.717518,127.156528
1764,2013,1,전라북도,54.5,1955358,35.717518,127.156528
1765,2013,2,전라북도,54.7,1840946,35.717518,127.156528
1766,2013,3,전라북도,56.7,1884301,35.717518,127.156528
1767,2013,4,전라북도,58.9,1859911,35.717518,127.156528
1768,2013,5,전라북도,61.0,1773454,35.717518,127.156528
1769,2013,6,전라북도,60.4,1719435,35.717518,127.156528
1770,2013,7,전라북도,60.9,1730583,35.717518,127.156528
1771,2013,8,전라북도,59.8,1712559,35.717518,127.156528
1772,2013,9,전라북도,60.1,1702646,35.717518,127.156528
1773,2013,10,전라북도,60.2,1712623,35.717518,127.156528
1774,2013,11,전라북도,59.6,1837859,35.717518,127.156528
1775,2013,12,전라북도,56.1,1978985,35.717518,127.156528
1776,2014,1,전라북도,54.6,2059548,35.717518,127.156528
1777,2014,2,전라북도,54.5,1936290,35.717518,127.156528
1778,2014,3,전라북도,56.3,1930533,35.717518,127.156528
1779,2014,4,전라북도,58.8,1871011,35.717518,127.156528
1780,2014,5,전라북도,60.1,1794560,35.717518,127.156528
1781,2014,6,전라북도,59.8,1783912,35.717518,127.156528
1782,2014,7,전라북도,59.3,1830154,35.717518,127.156528
1783,2014,8,전라북도,59.3,1767724,35.717518,127.156528
1784,2014,9,전라북도,59.6,1736555,35.717518,127.156528
1785,2014,10,전라북도,60.5,1751897,35.717518,127.156528
1786,2014,11,전라북도,60.1,1836120,35.717518,127.156528
1787,2014,12,전라북도,56.5,1999109,35.717518,127.156528
1788,2015,1,전라북도,55.6,2120976,35.717518,127.156528
1789,2015,2,전라북도,56.2,1932315,35.717518,127.156528
1790,2015,3,전라북도,57.7,1943996,35.717518,127.156528
1791,2015,4,전라북도,59.6,1902282,35.717518,127.156528
1792,2015,5,전라북도,60.9,1794605,35.717518,127.156528
1793,2015,6,전라북도,60.4,1739397,35.717518,127.156528
1794,2015,7,전라북도,60.5,1666071,35.717518,127.156528
1795,2015,8,전라북도,60.4,1805578,35.717518,127.156528
1796,2015,9,전라북도,60.9,1804126,35.717518,127.156528
1797,2015,10,전라북도,60.6,1736826,35.717518,127.156528
1798,2015,11,전라북도,59.9,1811060,35.717518,127.156528
1799,2015,12,전라북도,57.2,1829627,35.717518,127.156528
1800,2016,1,전라북도,56.0,2097896,35.717518,127.156528
1801,2016,2,전라북도,56.5,1993238,35.717518,127.156528
1802,2016,3,전라북도,58.9,2003641,35.717518,127.156528
1803,2016,4,전라북도,60.5,1862918,35.717518,127.156528
1804,2016,5,전라북도,61.1,1777979,35.717518,127.156528
1805,2016,6,전라북도,61.4,1732744,35.717518,127.156528
1806,2016,7,전라북도,61.3,1832647,35.717518,127.156528
1807,2016,8,전라북도,61.8,1951491,35.717518,127.156528
1808,2016,9,전라북도,61.8,1848355,35.717518,127.156528
1809,2016,10,전라북도,61.5,1753092,35.717518,127.156528
